id,description,value
2119,"JwE9vwT5VYpy8S9",7.888627
2120,"RvFIh8R4KymxUoG",372.200754
2121,"dWImSfjvwFeUIz3",0.700632
2122,"LHvqg7cB3OUO4Bm",0.673142
2123,"BvaGAJFsm8LejmB",0.607258
2124,"XLJaeSm6CjTtUqa",873.615715
2125,"7fLVfvKsyrOOvFq",95.237408
2126,"eLaSEaPPy3eTUp9",828.379707
2127,"u9LphIeN709ItT2",0.265156
2128,"IccDtTn1Wn4ZdAP",30.993453
2129,"EPCf9HR4ACm0xZi",84.307409
2130,"minZVoDb4gIokGF",5.181783
2131,"Gwabyp4oqW5XxUW",2.670175
2132,"DNqtkf7BWciDkEC",4.206049
2133,"W7TJw3Xk2brDJU3",5.775878
2134,"0V6JSreuImrf8AA",7.032901
2135,"0HdlwaeNMSqt3KU",0.083302
2136,"2CimsH7rnz326ZH",74.006586
2137,"M99h3GytlOmRf6I",8.929962
2138,"88RvDz4L1fAJKyo",586.173316
2139,"Xde1SiE7mKhvhqS",653.691505
2140,"elAVTvOu7phCFK5",269.912433
2141,"FW5iYVm6f6IebZd",176.210793
2142,"9TOI5I93gbX5cxM",0.204745
2143,"IPCGYk74myB8MJU",741.577288
2144,"m3sGixcVo5h1lJt",8.931826
2145,"33ZRmFVRvGp3oHe",817.876363
2146,"aBUXBWmCNZ0kgBx",1.429485
2147,"KTw2HGukzxVCf7x",0.852695
2148,"sJ0erV9A6RbbV93",2.006334
2149,"iqdx7t151crItB8",1.172187
2150,"L2hAHwSKRuptINO",633.726665
2151,"ix9kT0Z3X2TceHg",3.830714
2152,"kcD9IthyHVZ318U",2.840204
2153,"zvZhPagwMWEr91n",0.473809
2154,"FyFnxfHGhCqoWC7",4.398967
2155,"QRU6aMcejBExFcd",0.377990
2156,"oBjxiIcSYqhrx9P",7.931158
2157,"xDZZyWOXYQkhR1J",3.242930
2158,"XUGX6r6D5ZUnJ7u",0.003707
2159,"OfMGlSToKE8HBgR",0.871035
2160,"fMRtWVzph7fKvTu",214.049235
2161,"oQJnG7k4Cap5vNB",61.061729
2162,"gegmYslLjU6NW2q",20.232759
2163,"vUYd40kLp3rwyJ8",792.810731
2164,"kf6yLucICCGvdCX",0.628205
2165,"m0NR8vIBObJjmab",8.230963
2166,"GBIbgx1nnrvzipz",54.101861
2167,"VdLOkRsX17uwebM",0.229402
2168,"dIVBCnjgbNNb2mk",243.713211
2169,"Y1o68Rh1JnNi0C9",89.347088
2170,"tZZMO5l02OXbKJl",0.516620
2171,"mffdfztlpDwCH0s",542.596433
2172,"Y4cWjK2SmlQCiXL",0.128928
2173,"BlSRIetAInv6TfN",973.112929
2174,"H1uzwBYmxS5aWuQ",40.023920
2175,"pq0ZUEsXgJ0sl58",648.685171
2176,"yuBwPSZSKllo5Za",46.015425
2177,"etvK08r6nbIJsz1",4.038470
2178,"IjElR7liDB9cfvj",91.813809
2179,"3nGqhAMCLGYUiGh",0.639213
2180,"vQOWMywDUi4yVke",3.419712
2181,"jvnyrSSR0ujCrt6",0.647514
2182,"yh9JFtLlgamyAtR",13.620221
2183,"nnv3Buyl05a9IIL",8.598759
2184,"M9dLup9AoLiy7Za",1.736256
2185,"bB1NStJ69YappuV",2.523871
2186,"mcPkGCC644hM14e",36.084211
2187,"28ctgtxiqC4zfgk",4.291889
2188,"Pax3WFfjJP6vK65",2.340431
2189,"fuskNIy0iA9IIKc",982.246765
2190,"5AKSF6FGTD6c5r5",51.012643
2191,"7ISSwrvur6hhC4e",52.911158
2192,"a5720jmYyfi8Gkq",8.994103
2193,"cAUCBAFyGI9Zf8C",2.809031
2194,"HVOsWG7yO2dtPiF",3.989034
2195,"vukEu7nwgMcdwE9",403.930976
2196,"P1b402rDmaSCvSc",306.892048
2197,"TYqki7gVnxlV4pF",854.082562
2198,"H2jh3CQNErAPKv1",8.427852
2199,"pVuYsILlPvooYpr",0.717071
2200,"c8mCoFVDahGS30T",0.649764
2201,"pJEHjaucnSDXNXU",0.925283
2202,"PCpZ7kYD8Mmasqb",62.591509
2203,"GitqnGMdQOIcl0R",9.126088
2204,"m1fIMJrwrf329Pr",0.017564
2205,"jUftZgrhrahjbU7",8.765944
2206,"LGySzlBVl5omJfd",39.963053
2207,"DCYlQDo3CzV0EI6",6.918130
2208,"oQ8g3C1zGxoe4wt",416.390729
2209,"wFfoapVa4h6m4qz",0.964478
2210,"gFXXL8eLMWfTmEd",46.736835
2211,"WaiezvSsxejghQ1",5.942249
2212,"ysSwgpKj1v2c53G",0.807987
2213,"MoUKfunwLtuTISf",0.681407
2214,"thlzDSZxZOr8bTb",0.806706
2215,"Y9xdaaYDnYe5rZE",5.433504
2216,"l4jDo8f6Amldxz3",19.196806
2217,"xUwpSCxItD77s7u",0.719918
2218,"uNJLUOu9lm9NZ6B",2.576674
2219,"zDltIXLCCiQyXMd",0.870096
2220,"391tCKAmuSKeDK4",0.824493
2221,"NuC2hTzCHGCwzQs",0.841543
2222,"TOTDhQJswwfmhPk",0.251502
2223,"bKmbtfxwLaCzasr",13.638545
2224,"dhxJV6YPLjZW5vN",9.061116
2225,"Mk8zEOwCrhlPwf1",0.496445
2226,"W68ivmeFRVJv1Rm",61.660149
2227,"u5fUX9bjXWl01px",299.779297
2228,"3UJ2yxKC8PThsUS",33.076875
2229,"7wan2962AliT0SN",82.155796
2230,"iLFiUwkcH7xtkUh",7.235166
2231,"Bk0J3MWV8JicKmT",8.226093
2232,"orzETs54ISMazM9",3.326168
2233,"vDY5e61OWGJaMyW",4.271696
2234,"1MjmBAlrm9e6T9J",1.216586
2235,"ztIIVHa1nECDJcK",861.765082
2236,"JvAW2L8UFG61s7L",195.089061
2237,"OAFtIH4mX2KU4Vi",96.281553
2238,"qtIOmgTPmtlV2tJ",5.139835
2239,"qTlWiXewAi0m5UX",909.347356
2240,"l8UL4B1I8BEOqnz",0.308268
2241,"ieVreNxuskVsWIq",67.723608
2242,"lILnWqjpDjlcdgL",8.191402
2243,"JmQFnWdN2Od0lIY",832.575232
2244,"HnEy4CpRFJwAeSl",0.373063
2245,"DzelgenE3HGYac8",4.218372
2246,"VFPPBCxOm1UgqF9",0.899459
2247,"gFo2Mv1uhVkeO0H",47.951170
2248,"2PqEGGfw25QRs3R",713.450595
2249,"MiAD9LfFuuoa40s",4.049124
2250,"NJXaMVfHuUgIyfx",2.377358
2251,"UkN19i9OreSSLWG",49.534000
2252,"Gna726ORlv9WoCq",191.803675
2253,"wxlEdk7b6yyS6mQ",721.002707
2254,"ylKfasEftCqdZWR",0.057575
2255,"mkEamknh6r4GQHm",20.324955
2256,"Pp8MoCDaMyNX0mt",1.049854
2257,"4Jk3JdvveyMI9BA",33.792414
2258,"EcSudu3aBbDLz0o",0.359974
2259,"ZgesoOQZNMwYtt2",5.491140
2260,"X3gbyQfXfNF1jYX",105.060431
2261,"h2hCXEwC0BlfLqV",8.557122
2262,"276cJxwPLyD93fn",90.225647
2263,"NRbLfoCNBjmMoxg",58.525900
2264,"LzFxWJq554v0CVG",0.874571
2265,"0AlveDlkq2lUkrV",0.542495
2266,"5kH1U7MvTWMG8ug",12.965081
2267,"RhYU6N2gnTf5fms",0.994549
2268,"eMlvYkVlCfrbYPr",4.418168
2269,"6FXWca1JESe5cGY",94.028048
2270,"W7mymbkWpNdyzpM",32.109380
2271,"2FO4Did8MVZ6dwM",185.421393
2272,"8WOhZeeCalITGxr",247.941580
2273,"D2hSQY9ALbTxSAU",0.962062
2274,"A0OatVHMnSDTpJE",3.284836
2275,"qxh17zE1VjDJ50m",139.454052
2276,"xk2SsSL2dmEaeJd",3.577829
2277,"iI4wSTH9TWwz1a4",770.511438
2278,"gVztaGzjXGJnlsq",27.135324
2279,"aj285qJoNJDav4t",41.603251
2280,"HigGvecCUxwJdrl",0.350752
2281,"Mg6oIxjQ7LAHAPY",0.978566
2282,"NTlwD4zVJFKqqkF",13.990994
2283,"v2G2U6m1EFBvASc",71.711242
2284,"0d01Uu7yC7ZKJbL",5.962971
2285,"xchB7YgrRLB9ivW",47.290294
2286,"TK6H10LSoiMmg30",4.382400
2287,"5Vj4fZp8LG5BkWw",0.381456
2288,"behhAA86rK3EU05",0.639954
2289,"fndONUeibHsc5Pg",0.844741
2290,"2xvIJjy1ZblpFTX",99.577944
2291,"1F09QzCdiNS07f8",991.708777
2292,"zE1lXDYbJKtUD30",173.244008
2293,"LKRjGgqkScLfPXM",80.382657
2294,"cyarugUlZY9eSSq",439.707052
2295,"mbaMLue1eBoelpU",0.008871
2296,"XkrIo1yqtm3Eg9d",924.583296
2297,"5ED0az04fO7KXjh",6.585885
2298,"adJvPQ7pz9GRMHo",0.997275
2299,"jdEZrgWChypMl7k",0.908350
2300,"e960uMAd35JqB5L",988.442787
2301,"kxoW9I37A8KOicV",636.280602
2302,"sDCwBkZQLzODyiU",31.454308
2303,"GZQCSA5vuYxJacH",8.325853
2304,"felqiOb21501v9M",0.097061
2305,"B4bv7CcSj1XnK2K",536.924801
2306,"sPnj4ToESD774v0",477.836890
2307,"amsPWocM7HNItpS",77.104449
2308,"zp0IuTasSbSo7cU",491.117683
2309,"UunyvCP2pRYDfz8",93.053833
2310,"7MsDTFyswgWyU07",726.376229
2311,"iK5BVdlrBOf4ieV",9.298671
2312,"Bh9y24kmd0k6f93",966.969184
2313,"AuplNUAWJROtZcg",0.860144
2314,"9ZLFBQx2Ys30o2Y",0.300910
2315,"VzaNCxpsUUNCtFY",71.578796
2316,"hJqn1QkzbVXMmKx",6.977792
2317,"Y0OAdhB2BwxRj4e",827.153686
2318,"Xlzx7Kn5zwY96e9",0.798206
2319,"L7FrArGhyAYn55d",231.300153
2320,"9Y2t9xAkVbVIv4f",0.118566
2321,"Gaow8WuLEEFndkI",843.396465
2322,"rquptrc580kO8Vo",825.574580
2323,"udCOFAFQv7s3lvJ",0.661070
2324,"9CueQbZlFNxjylY",0.253485
2325,"1lp4jqxRN72BV7Q",0.715156
2326,"EhOJXJEWKaqX10M",68.610763
2327,"kDaoKy9CJ2veIyA",19.117729
2328,"62rc1T4AnsdKuMJ",70.044709
2329,"77nn4hm8VG1hcDG",59.599377
2330,"jx0Gl2Pl0ppewZw",0.226275
2331,"ml3SYT4otJD0xeH",12.355536
2332,"roFnzbO7tGWuCwE",3.070388
2333,"3FAfQk3hkm8FhrE",113.274226
2334,"10gghQbEAkKpQVW",0.323414
2335,"K6jlgAA4QRMgfU2",65.878910
2336,"6rzwrFMRmQ9xT0V",0.223353
2337,"no5kRYQ50q5BMfV",0.270781
2338,"FJZxiK08kvvmyxE",369.697339
2339,"FXTlPZ0QYKP4ttL",32.384828
2340,"dVuceA0M3ZKSumu",0.959619
2341,"4M0CW3evYOj7mXV",0.902936
2342,"6oiqQxkfpl8O8dV",859.068428
2343,"wxuEQvcdvCAhi97",95.956265
2344,"Mk67FZX5Apipxb8",3.240126
2345,"RhUtfT0FGpWqPSa",0.552252
2346,"U4pt849Wfwwvwj8",90.522185
2347,"TcPdPCUS6LhX400",8.107688
2348,"nWPZM4IsqbUnW93",68.565216
2349,"TAp3PnBP1qYv4L0",6.577361
2350,"L7XSmSc37J7EIgO",0.449835
2351,"O3hLMVcSRWOoBcA",388.769661
2352,"SSIwzbdhox1Q3Ow",15.874809
2353,"44WIKDDBTZD1iYG",3.015055
2354,"CZwDP9d8QijzkKW",0.183780
2355,"07vcu682pYAMJNI",46.529976
2356,"isCjqo9zyteSzft",8.512861
2357,"YmrQOSavGL1XeSN",509.034874
2358,"GpaybRtxMxMbX3n",54.607555
2359,"N8dm1qBr1iGYVue",37.279842
2360,"JEDs36uCpt3dKLR",941.856340
2361,"zrb5b9DLIBifBTF",0.514514
2362,"v9hhuOiBzlm4Rl2",79.135833
2363,"o2VR479B7q4husS",0.825617
2364,"UhE6j6S2JTFeYmi",1.781520
2365,"dm5W42jMFW2hsAV",0.345325
2366,"uMXevwzrCUpagPK",0.507137
2367,"K2Rud3ExNs9u8Nr",4.453883
2368,"n4qxqVbXVmoTBZW",92.377544
2369,"0HjR0LvT0kLTRTn",0.781568
2370,"0h5e2WlBQoVMXvU",5.006346
2371,"tH5gtcfwbWVBITZ",54.007336
2372,"oSrm8hSGSN2xgP3",73.127603
2373,"paVwtWf4lth0vqm",0.221297
2374,"nLrZBx2EqkaLhzn",47.289402
2375,"Xlk61WVBiUjmd9b",556.913834
2376,"b16DZEWGFnvik8O",38.373485
2377,"uI9zP9o2KMmpQ9s",16.848652
2378,"ue7E9HtkXzndl43",0.962458
2379,"PilPrdK60RwUhGT",29.231454
2380,"WZ5llw86RhCqE6I",0.431293
2381,"RFxQb1pvPhuGHaO",58.005414
2382,"pBykLecz3tZZ1f6",604.938308
2383,"fdnf0Mv0D2l60Wt",0.619052
2384,"8S0htHzzGgoKGbq",15.398909
2385,"NzsZLamnl58dSK8",54.017984
2386,"kBpviRA7eRBYJwk",633.880377
2387,"VGKB4t6GzeKyw4U",398.053351
2388,"5VBsiKbSYkL2hyR",204.487309
2389,"kyI6GioWDB8kvLT",0.240948
2390,"zQnDqgWbfOiEn1f",0.875250
2391,"rViRDRumCtTTf4n",8.149773
2392,"oM6dvUieXiq4zUq",88.130394
2393,"FM0DnvO17MVWAq4",986.101098
2394,"nicY9r5ytW3ToHj",0.367743
2395,"BGEoyWiPDDdWwWK",0.108617
2396,"q4lwtqTRJsdRNqz",7.299651
2397,"LI1R3lvxKHiYJOZ",0.561629
2398,"hGjL23RMfqF6D0o",2.933913
2399,"hBwZ06kOq0ZSW5A",13.795077
2400,"tIud4Sk7EUrwezQ",0.361565
2401,"XEDKlVcsl78IuM9",72.646019
2402,"gVC0T6zKtf8Jkrn",90.589619
2403,"FKwJdaKn9MHLBof",3.487757
2404,"XRE6rhCQs5sePSN",0.895295
2405,"4jDqXV4hc6BotZW",33.221910
2406,"4yyx78VUETQhs4g",19.158360
2407,"rWbFUYcTyYQIs6D",0.380768
2408,"IZVkNYmtq2cp85h",4.893385
2409,"MJbNCSoYakwDi2M",32.784407
2410,"lpGRkP3iB33L6V3",429.870423
2411,"XCXPTyyZ35tZfLV",859.600459
2412,"7cVqh3V6HVYy1JQ",4.258121
2413,"kAhcfDPaNACquy4",0.355071
2414,"4XtfMvNKis5XnmS",559.829346
2415,"tU3mb5xB1U6n7Mi",6.617773
2416,"cSX5UHbItB63LsB",350.711536
2417,"srNugvF1pQ13fBn",24.690986
2418,"AKODIhjNZzN0DUe",0.301755
2419,"nRgXKhuYmyS1kH5",0.158845
2420,"UkrxXeYHKjGDe9R",0.225410
2421,"WhtZTKNnnPwEW3Z",5.355477
2422,"Q3js1a3dnAJ2IQA",6.300726
2423,"tISahRwgWffjN8L",5.929598
2424,"JWaDVDhwWKxsQLE",816.243579
2425,"pOERMplLTdp4sxZ",28.703345
2426,"Z7FcneTZHPYZVd6",14.806720
2427,"x2OZw3s2krg3aE8",0.547897
2428,"SPfdgrqcei3LAFW",404.183782
2429,"94H1jH1CJFPF6Mu",265.482502
2430,"OjYE5SdxgfGFniB",3.203945
2431,"bW8fMTre2cmgEae",0.252057
2432,"Odpt629sD1mPMCh",93.117043
2433,"XnFOKQ6rIwgE1OD",0.292088
2434,"26TyZiSDR9eAkXg",0.614567
2435,"G9hTGdaXYDDxukY",41.950521
2436,"1CrAEY4nA9n5MQQ",50.414152
2437,"kU5TnScuWe3Ul4K",0.367042
2438,"ikKIEUF9MDMgTDR",0.115226
2439,"zK5mp7YQ28iADKZ",0.601712
2440,"YpNTEHXrMzLNEA0",600.174908
2441,"DZ6CCZk4BB5fGF0",2.831406
2442,"XIGHnA2w5ThfxAB",32.133172
2443,"L58Pps2ha5d9tQl",925.765438
2444,"Ny0dt1jOJxeenmA",98.593998
2445,"J4sIqqg2hCAINOI",0.229983
2446,"SbkZkgCVbJYFowc",72.008427
2447,"OhXSOYEknGXuyTS",557.177651
2448,"ZuaAstBD8qus2EL",0.810373
2449,"F4uIJ0ZVRg6U967",11.659041
2450,"a4CAHUdtvOlNQvP",0.391037
2451,"h7PKCOneS8Ik1TK",34.588205
2452,"zOOLZ2xjm2kuGWx",9.087298
2453,"62yyjkJzA5TG2Ol",22.451956
2454,"eNeg2JwobuFz9wG",77.277458
2455,"1xvkwixLRSFJxPD",58.248839
2456,"ksDB9DwYBCA7Fsx",0.772063
2457,"8ghFkqaxKdUWQmw",69.371956
2458,"OO4CqCQeUh7731b",835.778040
2459,"WDdYhGtLARPgBbh",4.680509
2460,"1ChZqXDpcsNeV6S",74.746650
2461,"rfDP2adg8txqsQO",0.207428
2462,"o81hrSDI8dwx41i",462.005515
2463,"68FJbg7y48D1wdJ",432.018694
2464,"lx5pkj1JICvWVjK",2.138932
2465,"xfau8HICqlmConD",38.231677
2466,"VBMLw2nsDTkwnHM",63.887181
2467,"rNyOVshQYYoHi6V",8.384368
2468,"AOhfq2rKOMilAJR",0.773765
2469,"a7BLDpSYfo1IeZu",0.117518
2470,"ryBE5bqSbC78lAK",0.280685
2471,"X2gFNLBcy3zs7PR",0.309985
2472,"YCeNMEDdFeFdbuF",238.530248
2473,"hdJ4q3W0NoHEyG2",8.859688
2474,"dfEo4MrBXOEXorz",0.789396
2475,"0xAydTN8xNGkpcN",0.803054
2476,"lX8QN0c4cNn6XYK",92.924614
2477,"ZIOEXdeyfXlk19u",378.998411
2478,"6avaqgaogELQYmL",44.809484
2479,"XGIzvm3q46uEU1Y",7.768932
2480,"VPLZKefI6d4C6eK",11.426454
2481,"52kQ4mGNe6loRwx",78.187838
2482,"hStlYLAo1RjwAHe",671.140655
2483,"ReXHdUkQO465wgl",0.695877
2484,"oCj1z5cvVNlIDys",492.137667
2485,"gWuLcZOTrmZTDrF",8.153924
2486,"hdRcQPQMm2xjRh1",16.254906
2487,"diStSsOqOYdlmNA",57.974107
2488,"mbWSNk0LBBtb3TB",90.466907
2489,"dDV6SnHV28bGCD3",41.112644
2490,"hptOwbyeOWT1WZF",3.369589
2491,"v45pzHBrAnorRsK",207.176552
2492,"uOAxfNWR9hA4G3Y",68.668146
2493,"aRzuRL60QXKEnHD",185.467359
2494,"qCQOfDaXp64hWnP",0.628023
2495,"8pTZBjIrjcyqjeg",6.367843
2496,"73G1EgvrlDcF5J8",95.607441
2497,"wvUnqRKCVsLJS4F",206.502734
2498,"g1uRvUJl2TPTjfY",19.367545
2499,"w2qBOb4dgAMrVNe",887.015819
2500,"EzMvQuX2szcIgaS",2.915601
2501,"ESXDuenWDX4ZzqW",0.487089
2502,"9CuwUz1MkeT1cKx",336.668179
2503,"OBHUrKfz3WWafJN",5.967749
2504,"9kfYPzsIvIAyOcS",8.330906
2505,"LjrNqDUPYEOfxqj",15.087562
2506,"hiG9q1jSGR0c34V",0.127740
2507,"tTYOHAjEq10fYXY",0.177525
2508,"2xlaprutdtKXsUx",2.866453
2509,"HypG4l1YcWJHOQ0",2.846971
2510,"ts9FNZfxVA1VDIT",0.006565
2511,"BalkpMieZkWU4j6",0.612403
2512,"SOj4Xe5klAKSz6g",10.109184
2513,"pUJJaKhclBBNHXC",719.093161
2514,"rRcViYRxohajJJL",0.655608
2515,"WwWbrU1uzFK0596",3.418447
2516,"paLTuhx5K62yx4C",32.002960
2517,"Bvn32ITgjUCWRuy",3.188755
2518,"TO4yrNudeku7bpP",520.052168
2519,"vl761ULnRFnsAH6",928.914846
2520,"4GXnJ7ickxAh6Hg",32.135431
2521,"lcLlGrNg5wasBKK",0.513742
2522,"ypfF2TdghdQ7YlV",0.838683
2523,"vj4KnzjqXZ695ls",57.046139
2524,"rB9L89gpFDHzQoB",0.920487
2525,"baPdSqleDq7Z7bD",0.914772
2526,"uZwE3PFvwUDZj6F",0.406677
2527,"mmSZ5IQjzIOyZNb",468.721086
2528,"wMbzFg0Wl8jansQ",0.282306
2529,"TnlCjRwY0GB01WH",4.536589
2530,"wGDVi4IOaQFY9VG",77.839248
2531,"F1BWfg1IEWegVrQ",0.043604
2532,"5O6efc5XXCXfYrp",45.894676
2533,"OpWVSWDmg2bs6wy",0.731099
2534,"yrR3wuSbx8LAMzK",946.141306
2535,"1fJSqAZSCYAjWQx",410.315206
2536,"AvIPznK4VgMopfa",0.027031
2537,"uoCfxVMyibHsqz5",4.254848
2538,"n3wR6pvblPlzZ60",6.693540
2539,"OwnEhOzXr8Ymx5x",0.776433
2540,"vPIgxeJ2JpMhmJZ",826.008103
2541,"1wDbuf3xRZyIy2d",1.222298
2542,"NZDbT1mDct5n66A",0.586009
2543,"LbncX6Vx5FeHgaD",5.509697
2544,"VwVDLBe5NKl3lx2",35.302081
2545,"ko8g56nCS5wRYMc",24.320199
2546,"iVWlxckUlXZPGdi",64.111397
2547,"tC6PgoRz14Ux51m",7.345060
2548,"TW8NlnCCAvp3Aem",0.433345
2549,"ClG9iLr7D1hA9I4",0.359050
2550,"NbL1E7WbJwfCyqx",0.314769
2551,"y5qDXZBfSL0uBQW",83.612574
2552,"K9eh5kv2kexNWfi",0.124762
2553,"Oftbu2TNRGahEQD",0.907814
2554,"MVZJjGEewrPRvod",74.714748
2555,"DzKEmvU5tR52ABJ",801.504989
2556,"8dLJCOBZo28o3sd",986.437146
2557,"slGAafm0VAapsqO",791.619534
2558,"H5qikGrUzJ9bj4Z",20.959266
2559,"PQYEbpPxvXr7WoJ",2.021474
2560,"o8bDTmlVE7gjiM0",6.859338
2561,"jDNfd4SgoEoIpSR",15.039664
2562,"NYIuamZGa9270dj",38.760705
2563,"6qXzw4IiRC3NV9e",593.614874
2564,"gmMb6Q5BO3HBH5z",0.062526
2565,"xZmSNNkUBKD9HW7",119.075866
2566,"xtwwtwxquJERMpU",55.883529
2567,"8wHwsmUekI0xUIo",0.016996
2568,"5tng8wuFspT2NX3",0.101337
2569,"XTqesG49ouhbNNx",0.778126
2570,"N0SXSDepCVdyopR",0.477449
2571,"iw5nOs7cld8OXR0",89.204118
2572,"axRa80SYw5D2Cs5",902.573127
2573,"ZyHWCpmosDSoKXs",0.397859
2574,"Z2IaCzgONweqpsC",0.107893
2575,"Oqkr1CIBJRz74Hu",4.715341
2576,"2BYQKllFN9Ze4z2",0.370849
2577,"99IJZtZqYHTNN3t",0.702814
2578,"q5bnj9gsWrktFOp",8.526665
2579,"b3ZjGInF0XkImRh",66.610195
2580,"cvtF8AiNhvS1YbP",0.562241
2581,"xR5cf9Mfv4mhlRk",4.311616
2582,"R7aUh0uRtSwvKwV",0.081155
2583,"4dDHHJgAWwtOe6v",1.532085
2584,"WDJ79kWrzKab81l",0.394514
2585,"pcTb9c36cJu6CY9",3.375519
2586,"xK7iNmpsvwhBT95",0.208636
2587,"1pIoMMaTZBAvalg",55.881248
2588,"ZgnMCu7OII7R6xy",0.830370
2589,"caJzXKxmphDH1IJ",0.743717
2590,"ofWqDb5ChgTxviS",0.436781
2591,"yUN9O8BtvYdPwNX",258.807908
2592,"xEyG1rLxf9KszDZ",888.318295
2593,"cmaJQ2HOwwipGtO",462.686042
2594,"yCqlvmrvN1KWlCO",0.379553
2595,"F3uxj48e2zGE8xb",145.776842
2596,"XJmVxjVWOY55oq3",9.366289
2597,"U8WeXP7XCdmiYhe",0.030246
2598,"C9mR1gT50LB9GAd",717.091101
2599,"93XhPjAXfuwyYXR",31.608705
2600,"EKqe9sS9G1xkWT7",8.930656
2601,"BTninkLhsF7mBaC",626.816247
2602,"vZfIk3tsdFZS9IO",707.531248
2603,"6wDFhSJGyJTMTnQ",2.012536
2604,"yUt32T2ljTGj3zq",0.796241
2605,"DKoivJCBYnhuKMn",70.568315
2606,"zybApkz5zjROf4x",78.666164
2607,"w2Oi2c8gUqC6nlu",62.643345
2608,"SQIwKJ6CpUjFWOW",426.694154
2609,"548QkEJScqfzdTZ",760.661795
2610,"jWxljqnSugAvgCL",12.025554
2611,"6HBBl2c4i0OVFmb",99.364386
2612,"S0K8QqIvw3JFoyl",57.966801
2613,"IyLg2a28fNcNouF",1.901825
2614,"mbiYSmkiBvT5zWO",213.853935
2615,"8fqpULrZb9Btnni",902.474126
2616,"yVPGIeFRuitJJqc",45.508761
2617,"6I4JLio5nVq2tJT",1.515423
2618,"Mgk645mPPVAAUt5",829.608946
2619,"wgcl1y5EiEoJlZI",46.898159
2620,"RFsfLWsLps5kyOC",6.925082
2621,"d4xy1mCzPw1utBg",74.365651
2622,"ZaBEUtHzt5aNywM",266.431656
2623,"1ehAXApS4IvlD9U",93.437451
2624,"wct6IKqys37tVVm",36.013109
2625,"Tn0dMpPsE38vnrd",3.498267
2626,"OXP6VpY9sHUZOlE",45.931419
2627,"BFJ8VQ5t8zKHAN9",255.983411
2628,"YTBW17GkqglKfqe",822.823481
2629,"dZ4E5E9Yq7negh4",0.874027
2630,"iH4cVe9uFw5hOJb",136.696123
2631,"QcMhPwwRABvUUBo",0.835344
2632,"640zOQQflHhMiiU",912.749163
2633,"xcUyetIqe4LVqGf",254.926594
2634,"kdyWoVAWZ1jO1BN",4.547109
2635,"0oASwBwvSlUOWMH",558.707942
2636,"HL1th3ZdQeFeuu1",36.187117
2637,"8LHQOMH842woiFi",0.364113
2638,"Ls728F5ay8JhVwB",0.467824
2639,"Kxxmg4nomcGSjUo",2.399498
2640,"f9ACgeCipKf5SQx",7.658392
2641,"zuSNoUVjXPmRYy9",7.353562
2642,"emj2OSi1HHOz0J4",49.612973
2643,"rjYd06j7Y23c7AS",7.795948
2644,"MwjLf12u23TscL9",0.201542
2645,"OgrgBuW66dAIbge",425.276581
2646,"oRf2RfrbBwgcdZo",0.011952
2647,"ERExP6MDGFo8VSw",9.255982
2648,"6OVsd5Vel1jlNRS",0.935479
2649,"RofGkc6GBslBOIB",0.099212
2650,"POhO7reOdWqFH9s",0.175450
2651,"Zrabi7T4LQpBLFD",576.905547
2652,"cZZauwEfUbh7aR4",486.837575
2653,"a3V8sySGZVv181W",214.199371
2654,"RRgIhx5UhkK5wBj",909.910462
2655,"6ddnyB82nbajLzD",916.963066
2656,"Bk9yZi1aEYDTtNG",75.543473
2657,"UZFiUTSqstbHz1o",44.427385
2658,"rFggnSw0EPrjzBg",438.591983
2659,"d85vPwAUwskQwQP",0.944561
2660,"bmwV2hrJT5CLkUd",0.605389
2661,"FduLJb8hx38Vm3k",1.644176
2662,"s2af5vGJyhjtNmn",516.193451
2663,"zs7DjzYARKShWmE",99.564304
2664,"Pu3LTSV03U09IB6",5.928491
2665,"q3JNQcF3BxOX8jm",836.756805
2666,"elyI8fYhbl16WU7",42.795745
2667,"W3VsP0GpTuJcKbW",2.413486
2668,"YxUXLSPiLtbhkLy",26.976225
2669,"oDb8EqGSvTM8vMQ",0.208491
2670,"NByOdFFgTtUh0Yv",421.845533
2671,"V6lsMiimHfFP5qQ",0.293357
2672,"MDaA5d9PmkrXl6x",74.999365
2673,"69nai0ZWsMvx0bd",829.087279
2674,"AaLydRDnLawyA2u",716.165588
2675,"YSpZ5nhNpdXwGQE",4.978646
2676,"H3uDnQlJzcoMN2V",797.483647
2677,"lfXcQtV6KP8imlU",0.617056
2678,"UzltaLTZUHX1W1b",70.287780
2679,"1rZKayGWeOSlhnW",301.040162
2680,"k5wifOPGxhSLNZS",6.265629
2681,"mBGvYQDoTOJL5IS",0.467616
2682,"OL7YFVOPDIFFJ1I",0.711573
2683,"FFDvlbQsK0jvjOq",8.501318
2684,"1v70gWAcWQWQpSz",620.744758
2685,"UHuPjKEyqA3Iz9S",2.131372
2686,"HBnd4jfXbgcxiTj",2.941083
2687,"BAe59gj4lWtQXUx",0.301198
2688,"bDc4ATGBjNH8dZZ",2.156653
2689,"XAiaFQdglASNomn",690.192731
2690,"8Kxb7di1rSbfwXm",618.098351
2691,"wl9rcWjcTkBo2rn",0.506620
2692,"U25V9d4YfAInzAS",23.852024
2693,"dqegVTIOuLthJLJ",0.717625
2694,"KnCyvdCDjXNOKgx",2.051514
